IDT,IDNA,IDNB,NEFNNA,NEFNNB,NEFNA,NEFNB,NEFPA,NEFPB,NEFPPA,NEFPPB,NEFNENA,NEFNENB,NEFNCA,NEFNCB,NEFPCA,NEFPCB,NEFEA,NEFEB,NEFECA,NEFECB,NITDA,NITDB,NITFA,NITFB,NITAA,NITAB,NITMA,NITMB,NITCDFA,NITCDFB,NITCFAA,NITCFAB,NITEA,NITEB,NITAIA,NITAIB,NITCFAIA,NITCFAIB,NITEIA,NITEIB,NPDRA,NPDRB,NPDDA,NPDDB,NAMBA,NAMBB,NAFA,NAFB,NIPPA,NIPPB,NIPDA,NIPDB,NIDGA,NIDGB,NIDPA,NIDPB,NIDDA,NIDDB
10,240626_05_BB215_KL.XLSX,240626_05_BB215_SZ.XLSX,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,0,-1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
2,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
3,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
4,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False
6,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,True,True,False,False,False,False,False,False,True,True,False,False,-1,-1,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
7,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
8,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
9,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10,240627_01_BB221_GA.XLSX,240627_01_BB221_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
3,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
4,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
5,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
6,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
7,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
9,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
10,240627_03_BB205_GA.XLSX,240627_03_BB205_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
2,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
4,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False
6,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
8,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
9,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False
10,240627_06_BB206_JF.XLSX,240627_06_BB206_KL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,True,False,False,True,False,True,False,False,False,False,True,True,False,True,-2,-1,-1,-1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False
3,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
4,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False
5,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,True,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
6,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
7,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0,2,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
8,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
9,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False
10,240627_08_BB217_GA.XLSX,240627_08_BB217_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False
2,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
3,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False
4,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,False,True,True,False,False,False,False,True,True,2,2,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
5,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
6,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,False,False,True,True,False,False,False,False,True,0,2,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False
7,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
9,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,True,False,True,False,False,False,False,True,True,False,True,False,-1,0,-1,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
10,240628_03_AB405_JF.XLSX,240628_03_AB405_SZ.XLSX,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,0,-1,0,False,True,True,False,False,False,False,False,True,True,True,False,0.0,-1.0,False,False,True,False,0,-1,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
1,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False
2,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
3,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False
4,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
5,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
6,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
8,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
9,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
10,240628_05_AB405_JF.XLSX,240628_05_AB405_SC.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
2,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
3,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,-1,0,-1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,False,False,True,False,False,True,False,True,True,0.0,1.0,False,True,True,True,0,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
6,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
10,240701_02_AA401_AB.XLSX,240701_02_AA401_JF.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
2,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
4,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
6,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1,0,1,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
8,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,0,-1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
10,240701_03_AA411_JF.XLSX,240701_03_AA411_LL.XLSX,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,0,-1,0,False,False,False,False,True,True,False,False,False,False,True,True,1.0,1.0,True,True,True,True,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,True,False,False,False,False,False,False,True,True,1,1,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
2,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False
3,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,False,True,False,False,True,False,False,False,False,True,True,False,1.0,-1.0,True,False,True,False,1,-1,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False
6,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,False,False,True,False,False,False,False,True,True,1,2,1,1,False,True,True,False,False,False,False,False,True,True,True,False,0.0,-1.0,False,False,True,False,0,-1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,True,False,True,False,False,False,False,True,True,1,2,1,1,False,False,False,True,True,False,False,False,False,True,True,True,1.0,0.0,True,False,True,True,1,0,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False
8,240701_04_AA309_AB.XLSX,240701_04_AA309_LL.XLSX,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0,False,False,True,True,False,False,False,False,True,True,True,True,0.0,0.0,False,False,True,True,0,0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
